date,val
"Jun 13, 2011",19.8
"Jun 14, 2011",19.3
"Jun 15, 2011",19.5
"Jun 16, 2011",17.0
"Jun 17, 2011",15.7
"Jun 18, 2011",16.9
"Jun 19, 2011",17.5
"Jun 20, 2011",17.5
"Jun 21, 2011",17.5
"Jun 22, 2011",17.5
"Jun 23, 2011",17.5
"Jun 24, 2011",17.5
"Jun 25, 2011",17.5
"Jun 26, 2011",16.5
"Jun 27, 2011",16.8
"Jun 28, 2011",17.0
"Jun 29, 2011",16.9
"Jun 30, 2011",16.1
"Jul 01, 2011",15.4
"Jul 02, 2011",15.4
"Jul 03, 2011",15.4
"Jul 04, 2011",13.9
"Jul 05, 2011",12.9
"Jul 06, 2011",14.8
"Jul 07, 2011",14.8
"Jul 08, 2011",14.3
"Jul 09, 2011",14.4
"Jul 10, 2011",14.9
"Jul 11, 2011",14.2
"Jul 12, 2011",14.0
"Jul 13, 2011",13.9
"Jul 14, 2011",14.0
"Jul 15, 2011",13.8
"Jul 16, 2011",13.7
"Jul 17, 2011",13.2
"Jul 18, 2011",13.5
"Jul 19, 2011",13.9
"Jul 20, 2011",13.7
"Jul 21, 2011",13.6
"Jul 22, 2011",13.7
"Jul 23, 2011",13.7
"Jul 24, 2011",14.0
"Jul 25, 2011",14.1
"Jul 26, 2011",13.9
"Jul 27, 2011",13.9
"Jul 28, 2011",13.5
"Jul 29, 2011",13.5
"Jul 30, 2011",13.5
"Jul 31, 2011",13.4
"Aug 01, 2011",13.1
"Aug 02, 2011",12.1
"Aug 03, 2011",9.3
"Aug 04, 2011",10.8
"Aug 05, 2011",9.8
"Aug 06, 2011",6.6
"Aug 07, 2011",7.9
"Aug 08, 2011",7.8
"Aug 09, 2011",10.0
"Aug 10, 2011",10.0
"Aug 11, 2011",9.5
"Aug 12, 2011",9.5
"Aug 13, 2011",10.1
"Aug 14, 2011",10.8
"Aug 15, 2011",11.1
"Aug 16, 2011",11.0
"Aug 17, 2011",10.9
"Aug 18, 2011",10.8
"Aug 19, 2011",11.6
"Aug 20, 2011",11.4
"Aug 21, 2011",11.3
"Aug 22, 2011",10.9
"Aug 23, 2011",10.9
"Aug 24, 2011",10.9
"Aug 25, 2011",9.7
"Aug 26, 2011",8.2
"Aug 27, 2011",8.6
"Aug 28, 2011",9.1
"Aug 29, 2011",9.0
"Aug 30, 2011",8.8
"Aug 31, 2011",8.2
"Sep 01, 2011",8.2
"Sep 02, 2011",8.6
"Sep 03, 2011",8.5
"Sep 04, 2011",8.2
"Sep 05, 2011",7.6
"Sep 06, 2011",6.9
"Sep 07, 2011",7.2
"Sep 08, 2011",6.5
"Sep 09, 2011",5.0
"Sep 10, 2011",4.8
"Sep 11, 2011",5.9
"Sep 12, 2011",6.1
"Sep 13, 2011",5.8
"Sep 14, 2011",5.6
"Sep 15, 2011",4.8
"Sep 16, 2011",4.8
"Sep 17, 2011",4.8
"Sep 18, 2011",5.2
"Sep 19, 2011",5.5
"Sep 20, 2011",6.1
"Sep 21, 2011",5.6
"Sep 22, 2011",5.4
"Sep 23, 2011",5.6
"Sep 24, 2011",5.5
"Sep 25, 2011",5.3
"Sep 26, 2011",4.9
"Sep 27, 2011",4.9
"Sep 28, 2011",4.8
"Sep 29, 2011",4.8
"Sep 30, 2011",5.1
"Oct 01, 2011",5.0
"Oct 02, 2011",5.0
"Oct 03, 2011",5.0
"Oct 04, 2011",5.0
"Oct 05, 2011",4.9
"Oct 06, 2011",4.7
"Oct 07, 2011",4.3
"Oct 08, 2011",4.0
"Oct 09, 2011",4.1
"Oct 10, 2011",4.1
"Oct 11, 2011",3.9
"Oct 12, 2011",4.2
"Oct 13, 2011",4.1
"Oct 14, 2011",4.0
"Oct 15, 2011",3.8
"Oct 16, 2011",3.6
"Oct 17, 2011",2.6
"Oct 18, 2011",2.4
"Oct 19, 2011",2.3
"Oct 20, 2011",2.3
"Oct 21, 2011",2.6
"Oct 22, 2011",3.2
"Oct 23, 2011",3.2
"Oct 24, 2011",2.5
"Oct 25, 2011",2.8
"Oct 26, 2011",2.8
"Oct 27, 2011",3.0
"Oct 28, 2011",3.2
"Oct 29, 2011",3.6
"Oct 30, 2011",3.3
"Oct 31, 2011",3.3
"Nov 01, 2011",3.2
"Nov 02, 2011",3.3
"Nov 03, 2011",3.2
"Nov 04, 2011",3.1
"Nov 05, 2011",3.0
"Nov 06, 2011",3.0
"Nov 07, 2011",3.0
"Nov 08, 2011",3.0
"Nov 09, 2011",3.0
"Nov 10, 2011",2.8
